Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2012","2012","Head","12224000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2013","2013","Head","12548000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2014","2014","Head","12921000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2015","2015","Head","13305000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2016","2016","Head","13701000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2017","2017","Head","14108000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2018","2018","Head","14527000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2019","2019","Head","14959000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2020","2020","Head","15404000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2021","2021","Head","15861000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2000","2000","hg/An","11796","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2001","2001","hg/An","11796","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2002","2002","hg/An","11794","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2003","2003","hg/An","11793","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2004","2004","hg/An","11792","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2005","2005","hg/An","11791","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2006","2006","hg/An","12300","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2007","2007","hg/An","12300","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2008","2008","hg/An","12300","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2009","2009","hg/An","12300","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2010","2010","hg/An","12299","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2011","2011","hg/An","12300","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2012","2012","hg/An","12301","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2013","2013","hg/An","15375","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2014","2014","hg/An","15375","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2015","2015","hg/An","14816","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2016","2016","hg/An","14607","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2017","2017","hg/An","14607","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2018","2018","hg/An","14607","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2019","2019","hg/An","14606","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2020","2020","hg/An","14606","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02211","Raw milk of cattle","2021","2021","hg/An","14606","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2000","2000","tonnes","8039000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2001","2001","tonnes","8192000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2002","2002","tonnes","8350000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2003","2003","tonnes","8511000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2004","2004","tonnes","8678000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2005","2005","tonnes","8848000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2006","2006","tonnes","10726000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2007","2007","tonnes","11130000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2008","2008","tonnes","11550000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2009","2009","tonnes","11985000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2010","2010","tonnes","12437000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2011","2011","tonnes","12906000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2012","2012","tonnes","13393000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2013","2013","tonnes","17372000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","18027000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2015","2015","tonnes","18027000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2016","2016","tonnes","18441000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2017","2017","tonnes","19136000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2018","2018","tonnes","19858000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2019","2019","tonnes","20606000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2020","2020","tonnes","21382600","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02211","Raw milk of cattle","2021","2021","tonnes","22189150","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2000","2000","Head","6815000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2001","2001","Head","6945000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2002","2002","Head","7080000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2003","2003","Head","7217000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2004","2004","Head","7359000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2005","2005","Head","7504000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2006","2006","Head","8720000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2007","2007","Head","9049000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2008","2008","Head","9390000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2009","2009","Head","9744000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2010","2010","Head","10112000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2011","2011","Head","10493000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2012","2012","Head","10888000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2013","2013","Head","11299000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2014","2014","Head","11725000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2015","2015","Head","12167000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2016","2016","Head","12625000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2017","2017","Head","13101000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2018","2018","Head","13595000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02211","Raw milk of cattle","2019","2019","Head","14108000","A","Official figure"
